Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,is_anomaly,revenue,cost,margin_pct,unit_price,discount_pct,order_year,order_month,order_quarter,ship_days,category_clean,sub_category_clean,region_clean,is_high_value_order,profit_tier
8841,CA-2014-153808,2014-04-06,2014-04-10,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,3,0.0,131.9868,False,299.97,167.98320000000004,43.99999999999999,99.99000000000001,0.0,2014,2014-04,Q2 2014,4,Technology,Accessories,West,True,High
8842,US-2016-112396,2016-02-09,2016-02-13,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,0.0,39.5868,False,89.97,50.3832,43.99999999999999,29.99,0.0,2016,2016-02,Q1 2016,4,Technology,Accessories,West,False,High
8843,US-2016-112396,2016-02-09,2016-02-13,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,0.0,11.151,False,31.86,20.709,35.0,15.93,0.0,2016,2016-02,Q1 2016,4,Technology,Accessories,West,False,High
8844,CA-2014-141173,2014-11-18,2014-11-20,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,0.0,16.7875,False,67.15,50.362500000000004,25.0,13.430000000000001,0.0,2014,2014-11,Q4 2014,2,Office Supplies,Storage,Central,False,High
8845,CA-2017-156664,2017-12-18,2017-12-23,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,3,0.7,-6.03,False,7.236,13.266,-83.33333333333334,2.412,70.0,2017,2017-12,Q4 2017,5,Office Supplies,Binders,East,False,Loss
8846,CA-2017-156664,2017-12-18,2017-12-23,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.824,3,0.2,1.7487,False,4.824,3.0753,36.25,1.6079999999999999,20.0,2017,2017-12,Q4 2017,5,Office Supplies,Fasteners,East,False,High
8847,CA-2017-156664,2017-12-18,2017-12-23,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,5,0.2,29.692,False,91.36,61.668,32.5,18.272,20.0,2017,2017-12,Q4 2017,5,Office Supplies,Paper,East,False,High
8848,CA-2017-156664,2017-12-18,2017-12-23,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112,2,0.2,13.0112,False,130.112,117.10079999999999,10.0,65.056,20.0,2017,2017-12,Q4 2017,5,Office Supplies,Appliances,East,False,Medium
8849,CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,74.24,1,0.2,8.352,False,74.24,65.88799999999999,11.250000000000002,74.24,20.0,2015,2015-07,Q3 2015,2,Technology,Phones,South,False,Medium
8850,CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,159.84,10,0.2,45.954,False,159.84,113.886,28.749999999999996,15.984,20.0,2015,2015-07,Q3 2015,2,Furniture,Furnishings,South,False,High
8851,CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,2,0.7,-2.3136,False,2.892,5.2056000000000004,-80.0,1.446,70.0,2015,2015-07,Q3 2015,2,Office Supplies,Binders,South,False,Loss
8852,CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,2,0.2,3.2872,False,9.392,6.104799999999999,35.0,4.696,20.0,2015,2015-07,Q3 2015,2,Office Supplies,Paper,South,False,High
8853,CA-2014-119977,2014-10-08,2014-10-13,Second Class,DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,123.92,4,0.0,55.764,False,123.92,68.156,45.0,30.98,0.0,2014,2014-10,Q4 2014,5,Office Supplies,Paper,East,False,High
8854,US-2015-115343,2015-09-22,2015-09-25,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6,5,0.2,6.255,False,55.6,49.345,11.249999999999998,11.120000000000001,20.0,2015,2015-09,Q3 2015,3,Office Supplies,Supplies,East,False,Medium
8855,US-2015-115343,2015-09-22,2015-09-25,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247,False,617.976,625.7007,-1.25,205.992,20.0,2015,2015-09,Q3 2015,3,Technology,Accessories,East,True,Loss
8856,CA-2017-163671,2017-12-24,2017-12-30,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Meridian,Idaho,83642,West,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,21.312,3,0.2,7.992,False,21.312,13.32,37.5,7.104,20.0,2017,2017-12,Q4 2017,6,Office Supplies,Binders,West,False,High
8857,CA-2017-135909,2017-10-13,2017-10-20,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,209.94,6,0.0,39.8886,False,209.94,170.0514,18.999999999999996,34.99,0.0,2017,2017-10,Q4 2017,7,Technology,Accessories,West,False,Medium
8858,CA-2017-135909,2017-10-13,2017-10-20,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2,0.2,-7.996,False,31.984,39.980000000000004,-25.0,15.992,20.0,2017,2017-10,Q4 2017,7,Technology,Phones,West,False,Loss
8859,CA-2017-135909,2017-10-13,2017-10-20,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96,5,0.2,1906.485,False,5083.96,3177.4750000000004,37.5,1016.792,20.0,2017,2017-10,Q4 2017,7,Office Supplies,Binders,West,True,High
8860,US-2017-114356,2017-08-20,2017-08-26,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,35.96,1,0.2,3.596,False,35.96,32.364000000000004,10.0,35.96,20.0,2017,2017-08,Q3 2017,6,Technology,Phones,South,False,Medium
8861,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3,0.0,14.904,False,31.05,16.146,48.0,10.35,0.0,2015,2015-09,Q3 2015,7,Office Supplies,Labels,East,False,High
8862,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0.0,3.9248,False,8.92,4.9952000000000005,44.0,2.23,0.0,2015,2015-09,Q3 2015,7,Furniture,Furnishings,East,False,High
8863,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,4,0.0,96.416,False,209.6,113.184,46.0,52.4,0.0,2015,2015-09,Q3 2015,7,Office Supplies,Binders,East,False,High
8864,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,111.04,4,0.0,29.9808,False,111.04,81.0592,26.999999999999996,27.76,0.0,2015,2015-09,Q3 2015,7,Office Supplies,Appliances,East,False,High
8865,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,38.88,6,0.0,18.6624,False,38.88,20.2176,48.00000000000001,6.48,0.0,2015,2015-09,Q3 2015,7,Office Supplies,Paper,East,False,High
8866,CA-2015-158148,2015-12-20,2015-12-26,Standard Class,JM-15865,John Murray,Consumer,United States,Arlington,Virginia,22204,South,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0.0,10.881,False,36.27,25.389000000000003,30.0,12.090000000000002,0.0,2015,2015-12,Q4 2015,6,Office Supplies,Appliances,South,False,High
8867,CA-2014-120411,2014-09-20,2014-09-23,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,5,0.3,-70.49,False,493.43,563.92,-14.285714285714285,98.686,30.0,2014,2014-09,Q3 2014,3,Furniture,Bookcases,Central,True,Loss
8868,CA-2014-120411,2014-09-20,2014-09-23,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,0.2,3.475,False,11.12,7.645,31.250000000000007,5.56,20.0,2014,2014-09,Q3 2014,3,Technology,Phones,Central,False,High
8869,CA-2016-158260,2016-11-04,2016-11-08,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,92037,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,686.4,2,0.2,77.22,False,686.4,609.18,11.25,343.2,20.0,2016,2016-11,Q4 2016,4,Technology,Machines,West,True,Medium
8870,CA-2017-101805,2017-12-01,2017-12-06,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92,5,0.2,5.373,False,15.92,10.547,33.75,3.184,20.0,2017,2017-12,Q4 2017,5,Office Supplies,Binders,West,False,High
8871,CA-2017-101805,2017-12-01,2017-12-06,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,70.68,12,0.0,31.0992,False,70.68,39.58080000000001,43.99999999999999,5.890000000000001,0.0,2017,2017-12,Q4 2017,5,Furniture,Furnishings,West,False,High
8872,CA-2017-101805,2017-12-01,2017-12-06,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0.0,5.4124,False,541.24,535.8276,1.0,135.31,0.0,2017,2017-12,Q4 2017,5,Office Supplies,Storage,West,True,Low
8873,US-2014-105137,2014-10-10,2014-10-10,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,2,0.7,-71.3958,False,101.994,173.38979999999998,-70.0,50.997,70.0,2014,2014-10,Q4 2014,0,Technology,Machines,East,False,Loss
8874,US-2014-105137,2014-10-10,2014-10-10,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,2,0.7,-13.3936,False,18.264,31.6576,-73.33333333333333,9.132,70.0,2014,2014-10,Q4 2014,0,Office Supplies,Binders,East,False,Loss
8875,CA-2017-142489,2017-11-14,2017-11-16,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,21.99,5,0.8,-32.985,False,21.99,54.974999999999994,-150.0,4.398,80.0,2017,2017-11,Q4 2017,2,Office Supplies,Binders,Central,False,Loss
8876,US-2016-141264,2016-08-13,2016-08-19,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758,False,185.376,220.13400000000001,-18.75,92.688,20.0,2016,2016-08,Q3 2016,6,Office Supplies,Supplies,Central,False,Loss
8877,US-2016-141264,2016-08-13,2016-08-19,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,1,0.8,-153.2024,False,58.924,212.12640000000002,-260.0,58.924,80.0,2016,2016-08,Q3 2016,6,Office Supplies,Appliances,Central,False,Loss
8878,CA-2017-126928,2017-09-17,2017-09-23,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480.0,4,0.0,225.6,False,480.0,254.4,47.0,120.0,0.0,2017,2017-09,Q3 2017,6,Technology,Machines,East,True,High
8879,CA-2017-126928,2017-09-17,2017-09-23,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0.0,9.534,False,34.05,24.516,28.000000000000004,11.35,0.0,2017,2017-09,Q3 2017,6,Office Supplies,Storage,East,False,High
8880,US-2015-107944,2015-03-23,2015-03-25,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,11,0.0,92.5056,False,192.72,100.2144,48.0,17.52,0.0,2015,2015-03,Q1 2015,2,Office Supplies,Paper,West,False,High
8881,US-2015-107944,2015-03-23,2015-03-25,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3,0.0,86.3892,False,239.97,153.5808,36.0,79.99,0.0,2015,2015-03,Q1 2015,2,Technology,Accessories,West,True,High
8882,CA-2016-135594,2016-06-30,2016-07-03,Second Class,AH-10120,Adrian Hane,Home Office,United States,Aurora,Illinois,60505,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,0.2,-0.6265,False,50.12,50.7465,-1.25,7.159999999999999,20.0,2016,2016-06,Q2 2016,3,Technology,Accessories,Central,False,Loss
8883,US-2017-115252,2017-10-20,2017-10-25,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,15.984,2,0.2,1.3986,False,15.984,14.5854,8.75,7.992,20.0,2017,2017-10,Q4 2017,5,Technology,Phones,South,False,Low
8884,US-2017-115252,2017-10-20,2017-10-25,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),14.352,3,0.2,4.485,False,14.352,9.867,31.25,4.784,20.0,2017,2017-10,Q4 2017,5,Office Supplies,Paper,South,False,High
8885,CA-2014-107398,2014-08-25,2014-08-30,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,6.528,4,0.7,-4.5696,False,6.528,11.0976,-70.0,1.632,70.0,2014,2014-08,Q3 2014,5,Office Supplies,Binders,East,False,Loss
8886,CA-2014-107398,2014-08-25,2014-08-30,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2.862,3,0.7,-2.2896,False,2.862,5.1516,-80.0,0.9540000000000001,70.0,2014,2014-08,Q3 2014,5,Office Supplies,Binders,East,False,Loss
8887,CA-2014-107398,2014-08-25,2014-08-30,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",20.856,8,0.7,-16.6848,False,20.856,37.540800000000004,-80.0,2.607,70.0,2014,2014-08,Q3 2014,5,Office Supplies,Binders,East,False,Loss
8888,CA-2014-169642,2014-07-27,2014-07-30,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",276.28,2,0.0,0.0,False,276.28,276.28,0.0,138.14,0.0,2014,2014-07,Q3 2014,3,Office Supplies,Storage,West,True,Low
8889,CA-2017-103968,2017-12-01,2017-12-07,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Stockton,California,95207,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64,9,0.0,107.0388,False,629.64,522.6012,17.0,69.96,0.0,2017,2017-12,Q4 2017,6,Furniture,Furnishings,West,True,Medium
8890,CA-2016-147256,2016-10-17,2016-10-21,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,Central,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97,3,0.0,220.4853,False,449.97,229.48470000000003,48.99999999999999,149.99,0.0,2016,2016-10,Q4 2016,4,Technology,Phones,Central,True,High
8891,CA-2016-147256,2016-10-17,2016-10-21,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,7,0.0,751.7601,False,1927.59,1175.8299,39.0,275.37,0.0,2016,2016-10,Q4 2016,4,Office Supplies,Appliances,Central,True,High
8892,CA-2016-162159,2016-09-16,2016-09-18,First Class,CR-12625,Corey Roper,Home Office,United States,Columbus,Georgia,31907,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,2,0.0,30.445,False,121.78,91.33500000000001,25.0,60.89,0.0,2016,2016-09,Q3 2016,2,Furniture,Chairs,South,False,High
8893,CA-2015-111038,2015-12-01,2015-12-06,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,92037,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672,9,0.2,267.6672,False,2676.672,2409.0048,10.0,297.408,20.0,2015,2015-12,Q4 2015,5,Furniture,Chairs,West,True,Medium
8894,CA-2014-124723,2014-08-05,2014-08-12,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2,0.3,41.934,False,489.23,447.29600000000005,8.57142857142857,244.615,30.0,2014,2014-08,Q3 2014,7,Furniture,Tables,Central,True,Low
8895,CA-2016-167241,2016-08-15,2016-08-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,3,0.0,43.6842,False,312.03,268.3458,14.000000000000002,104.00999999999999,0.0,2016,2016-08,Q3 2016,7,Furniture,Furnishings,West,True,Medium
8896,CA-2016-167241,2016-08-15,2016-08-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,0.0,3.0498,False,17.94,14.890200000000002,17.0,5.98,0.0,2016,2016-08,Q3 2016,7,Office Supplies,Storage,West,False,Medium
8897,CA-2016-167241,2016-08-15,2016-08-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,165.6,3,0.2,10.35,False,165.6,155.25,6.25,55.199999999999996,20.0,2016,2016-08,Q3 2016,7,Technology,Phones,West,False,Low
8898,CA-2016-167241,2016-08-15,2016-08-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,0.0,18.0096,False,37.52,19.510400000000004,47.99999999999999,9.38,0.0,2016,2016-08,Q3 2016,7,Office Supplies,Paper,West,False,High
8899,CA-2015-163237,2015-08-07,2015-08-09,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,3,0.0,148.491,False,494.97,346.47900000000004,30.0,164.99,0.0,2015,2015-08,Q3 2015,2,Technology,Phones,South,True,High
8900,CA-2015-163237,2015-08-07,2015-08-09,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2,0.0,11.7782,False,25.06,13.281799999999999,47.0,12.53,0.0,2015,2015-08,Q3 2015,2,Office Supplies,Labels,South,False,High
8901,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",32.064,3,0.6,-12.8256,False,32.064,44.8896,-40.0,10.688,60.0,2016,2016-05,Q2 2016,4,Furniture,Furnishings,Central,False,Loss
8902,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.496,4,0.2,6.7048,False,18.496,11.7912,36.25,4.624,20.0,2016,2016-05,Q2 2016,4,Office Supplies,Paper,Central,False,High
8903,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,191.079,3,0.3,-38.2158,False,191.079,229.2948,-20.0,63.693000000000005,30.0,2016,2016-05,Q2 2016,4,Furniture,Chairs,Central,False,Loss
8904,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2,0.2,3.6288,False,10.368,6.7392,35.0,5.184,20.0,2016,2016-05,Q2 2016,4,Office Supplies,Paper,Central,False,High
8905,US-2016-126431,2016-07-01,2016-07-01,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,30.53,1,0.0,14.0438,False,30.53,16.486200000000004,46.0,30.53,0.0,2016,2016-07,Q3 2016,0,Office Supplies,Labels,East,False,High
8906,US-2016-126431,2016-07-01,2016-07-01,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,30.84,3,0.0,6.168,False,30.84,24.672,20.0,10.28,0.0,2016,2016-07,Q3 2016,0,Technology,Accessories,East,False,High
8907,US-2016-126431,2016-07-01,2016-07-01,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,75.06,9,0.0,33.777,False,75.06,41.283,45.0,8.34,0.0,2016,2016-07,Q3 2016,0,Office Supplies,Paper,East,False,High
8908,CA-2016-139934,2016-12-18,2016-12-20,First Class,AY-10555,Andy Yotov,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,66.976,7,0.2,6.6976,False,66.976,60.2784,10.0,9.568,20.0,2016,2016-12,Q4 2016,2,Technology,Phones,West,False,Medium
8909,CA-2015-109603,2015-01-26,2015-02-01,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Moreno Valley,California,92553,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,8,0.0,84.0512,False,182.72,98.6688,46.0,22.84,0.0,2015,2015-01,Q1 2015,6,Office Supplies,Paper,West,False,High
8910,CA-2017-160661,2017-10-28,2017-11-01,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Everett,Massachusetts,2149,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,21.93,3,0.0,10.3071,False,21.93,11.6229,47.0,7.31,0.0,2017,2017-10,Q4 2017,4,Office Supplies,Labels,East,False,High
8911,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,95.976,3,0.2,15.5961,False,95.976,80.37989999999999,16.25,31.992,20.0,2017,2017-11,Q4 2017,4,Technology,Accessories,South,False,Medium
8912,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,143.928,9,0.2,-32.3838,False,143.928,176.3118,-22.5,15.991999999999999,20.0,2017,2017-11,Q4 2017,4,Technology,Phones,South,False,Loss
